BookingID,BookingDate,CheckInDate,HotelName,Region,City,RoomType,CustomerType,BookingSource,MealPlan,Guests,NightsStayed,BookingLeadDays,RoomRate,DiscountPercent,ExtraServices,TotalBookingValue,PaymentMethod,BookingStatus,CustomerRating,Performance_Score
HB1723,04-08-2025,28-09-2025,Pearl Garden Hotel,CENTRAL,Indore,Deluxe,Couple,Walk-in,Breakfast,2,5,55,4987,5,500,28688,UPI,Checked-out,4.4,0.696256
HB1724,15-01-2025,21-02-2025,Urban Nest Hotel,EAST,Kolkata,Standard,Family,Booking Portal,Breakfast,4,5,37,2008,15,500,18034,UPI,Checked-in,4,0.536408
HB1725,26-03-2025,11-05-2025,Sunrise Palace,CENTRAL,Indore,Suite,Leisure,Website,Breakfast,2,2,46,7728,15,0,14938,Credit Card,Checked-out,4.4,0.531256
HB1726,21-02-2025,07-03-2025,Green Valley Inn,WEST,Goa,Standard,Couple,Booking Portal,Breakfast,4,1,14,2954,5,2500,7106,UPI,Checked-in,4.3,0.429272
HB1727,21-04-2025,03-08-2025,Blue Bay Resort,SOUTH,Kochi,Standard,Business,Booking Portal,Room Only,1,2,104,2996,20,1000,5794,Cash,Cancelled,3.9,0.381528
HB1728,28-03-2025,07-05-2025,Crown Plaza Residency,WEST,Pune,Deluxe,Business,Walk-in,Breakfast,1,5,40,5777,10,500,28746,Debit Card,Checked-in,4.1,0.672952
HB1729,21-10-2025,21-01-2026,Royal Orchid Suites,EAST,Patna,Standard,Business,Website,Breakfast,2,3,92,3477,15,500,12066,Credit Card,Checked-out,3.7,0.440792
HB1730,03-04-2025,10-06-2025,Crown Plaza Residency,SOUTH,Kochi,Standard,Couple,Mobile App,Breakfast,1,2,68,2086,5,1500,6363,Credit Card,Checked-in,3.8,0.380356
HB1731,28-07-2025,17-09-2025,Golden Sands Hotel,EAST,Patna,Family,Business,Website,Breakfast,1,1,51,8037,10,4000,11683,UPI,Checked-in,3.3,0.404196
HB1732,21-01-2025,24-04-2025,Royal Orchid Suites,NORTH,Chandigarh,Deluxe,Business,Booking Portal,Room Only,2,5,93,5178,5,1500,26096,UPI,Confirmed,3.8,0.617152
HB1733,10-10-2025,12-01-2026,Green Valley Inn,SOUTH,Kochi,Family,Business,Website,Room Only,2,3,94,8438,10,1000,23783,Credit Card,Checked-in,4.8,0.669396
HB1734,24-07-2025,29-10-2025,Royal Orchid Suites,NORTH,Delhi,Standard,Business,Travel Agent,Breakfast,2,3,97,3228,0,1500,13884,Debit Card,Checked-out,3.1,0.414608
HB1735,11-01-2025,14-02-2025,Royal Orchid Suites,NORTH,Lucknow,Family,Business,Booking Portal,Breakfast,2,3,34,7296,20,1500,21710,Credit Card,Checked-in,4,0.58052
HB1736,31-10-2025,11-02-2026,Grand Horizon Hotel,WEST,Mumbai,Deluxe,Solo,Website,Room Only,3,1,103,5117,10,0,4605,Net Banking,Checked-in,4.4,0.40726
HB1737,25-08-2025,07-10-2025,Sunrise Palace,EAST,Bhubaneswar,Suite,Solo,Travel Agent,Breakfast,2,2,43,11000,0,0,23800,Credit Card,Confirmed,3.8,0.5896
HB1738,29-08-2025,18-09-2025,Mountain View Resort,CENTRAL,Indore,Standard,Leisure,Booking Portal,Breakfast,3,4,20,1961,10,1500,13960,Debit Card,Checked-out,3.6,0.45552
HB1739,11-01-2025,27-04-2025,Pearl Garden Hotel,SOUTH,Chennai,Suite,Family,Booking Portal,Breakfast,5,4,106,11958,0,1000,57832,Debit Card,Cancelled,4.5,1.053984
HB1740,29-06-2025,07-07-2025,Blue Bay Resort,NORTH,Lucknow,Executive,Solo,Mobile App,Half Board,2,5,8,5200,15,1000,32100,Debit Card,Confirmed,5,0.7852
HB1741,26-08-2025,07-12-2025,Blue Bay Resort,SOUTH,Hyderabad,Family,Business,Booking Portal,Room Only,2,5,103,8737,25,1500,34264,Credit Card,Checked-out,4.2,0.747168
HB1742,04-03-2025,13-04-2025,Crown Plaza Residency,WEST,Mumbai,Standard,Family,Mobile App,Breakfast,1,3,40,4259,20,500,12072,UPI,Checked-out,4.5,0.504864
HB1743,30-03-2025,30-05-2025,City Central Hotel,CENTRAL,Raipur,Suite,Leisure,Travel Agent,Half Board,3,5,61,10662,25,1000,54482,Credit Card,Checked-out,4.8,1.037784
HB1744,19-12-2025,03-01-2026,The Palm Residency,WEST,Goa,Deluxe,Leisure,Website,Room Only,2,2,15,3123,10,0,5621,Credit Card,Checked-out,4.6,0.435452
HB1745,29-03-2025,16-06-2025,Urban Nest Hotel,NORTH,Delhi,Family,Solo,Mobile App,Breakfast,1,3,79,7683,0,500,24899,UPI,Checked-out,4.7,0.674788
HB1746,04-11-2025,29-01-2026,Green Valley Inn,WEST,Ahmedabad,Deluxe,Business,Mobile App,Full Board,2,2,86,3920,15,1000,12864,Cash,Cancelled,3.9,0.466368
HB1747,24-12-2025,21-03-2026,Metro Heights,WEST,Pune,Standard,Business,Travel Agent,Room Only,2,2,87,1974,10,500,4053,UPI,Checked-in,4.2,0.384636
HB1748,31-03-2025,12-05-2025,Grand Horizon Hotel,EAST,Kolkata,Suite,Family,Mobile App,Breakfast,4,4,42,12755,0,0,58220,UPI,Checked-out,4.8,1.08264
HB1749,24-05-2025,11-09-2025,Silver Oak Resort,SOUTH,Chennai,Standard,Leisure,Website,Room Only,4,4,110,3239,10,4000,15660,UPI,Checked-out,3.7,0.48392
HB1750,24-04-2025,29-06-2025,Lakeview Grand,NORTH,Lucknow,Deluxe,Couple,Website,Room Only,2,5,66,5072,5,500,24592,UPI,Confirmed,4.5,0.655104
HB1751,02-03-2025,30-03-2025,Crown Plaza Residency,WEST,Mumbai,Executive,Business,Website,Breakfast,3,7,28,5441,0,0,47537,Debit Card,Checked-out,4.5,0.930444
HB1752,06-12-2025,14-01-2026,Silver Oak Resort,SOUTH,Hyderabad,Family,Solo,Travel Agent,Room Only,3,4,39,4840,0,0,19360,UPI,Cancelled,4.2,0.56832
HB1753,01-01-2025,18-04-2025,The Palm Residency,EAST,Guwahati,Standard,Solo,Booking Portal,Room Only,2,2,107,4127,0,1000,9254,Net Banking,Checked-out,3.7,0.407048
HB1754,15-01-2025,21-02-2025,Metro Heights,EAST,Bhubaneswar,Standard,Leisure,Booking Portal,Room Only,3,5,37,2205,15,1000,10371,Cash,Checked-in,4.5,0.484452
HB1755,16-09-2025,29-11-2025,Urban Nest Hotel,WEST,Mumbai,Suite,Leisure,Booking Portal,Room Only,2,1,74,9811,15,1500,9839,Debit Card,Checked-out,4.1,0.446068
HB1756,20-06-2025,02-07-2025,Sunrise Palace,NORTH,Jaipur,Family,Couple,Travel Agent,Breakfast,3,2,12,7048,25,0,13272,Cash,Checked-out,4.7,0.535264
HB1757,01-07-2025,15-10-2025,The Palm Residency,SOUTH,Chennai,Family,Family,Booking Portal,Breakfast,3,3,106,6419,15,0,20418,UPI,Confirmed,3.1,0.493016
HB1758,21-07-2025,07-08-2025,Sunrise Palace,WEST,Pune,Suite,Leisure,Booking Portal,Half Board,3,4,17,8738,0,4000,49752,Debit Card,Checked-out,4,0.917024
HB1759,24-06-2025,02-10-2025,Royal Orchid Suites,SOUTH,Kochi,Executive,Leisure,Mobile App,Room Only,4,2,100,7974,5,1500,16651,Credit Card,Checked-out,3.9,0.511812
HB1760,30-06-2025,24-07-2025,Grand Horizon Hotel,EAST,Bhubaneswar,Family,Leisure,Walk-in,Room Only,3,3,24,5590,0,0,16770,Cash,Confirmed,4.7,0.57724
HB1761,23-03-2025,20-05-2025,Metro Heights,SOUTH,Bengaluru,Executive,Business,Booking Portal,Breakfast,2,1,58,6619,0,0,7519,Cash,Checked-in,4,0.410228
HB1762,30-08-2025,09-09-2025,Sunrise Palace,NORTH,Chandigarh,Executive,Leisure,Website,Room Only,3,2,10,5915,0,0,11830,Debit Card,Checked-out,2.7,0.35796
HB1763,17-02-2025,02-06-2025,Blue Bay Resort,CENTRAL,Bhopal,Deluxe,Leisure,Mobile App,Half Board,3,3,105,2903,10,500,16438,Credit Card,Confirmed,4.3,0.541256
HB1764,31-05-2025,05-06-2025,Lakeview Grand,EAST,Bhubaneswar,Standard,Family,Booking Portal,Breakfast,2,3,5,3400,10,0,11880,UPI,Checked-out,3.8,0.44656
HB1765,05-06-2025,30-09-2025,Lakeview Grand,WEST,Ahmedabad,Standard,Family,Mobile App,Half Board,1,1,117,3327,10,500,4394,Credit Card,Checked-in,4.1,0.380728
HB1766,07-02-2025,10-04-2025,Silver Oak Resort,CENTRAL,Nagpur,Executive,Leisure,Travel Agent,Breakfast,2,1,62,4861,5,500,6018,Credit Card,Checked-out,5,0.472216
HB1767,19-05-2025,18-07-2025,Mountain View Resort,SOUTH,Chennai,Deluxe,Business,Website,Breakfast,3,3,60,4230,15,0,14836,Credit Card,Cancelled,3.9,0.490032
HB1768,14-07-2025,17-09-2025,City Central Hotel,NORTH,Delhi,Deluxe,Business,Travel Agent,Room Only,2,2,65,2821,10,0,5078,UPI,Checked-out,3.6,0.348936
HB1769,03-04-2025,18-06-2025,Metro Heights,CENTRAL,Nagpur,Family,Family,Website,Breakfast,2,1,76,7665,10,1000,8798,UPI,Confirmed,4,0.425576
HB1770,24-08-2025,28-08-2025,Urban Nest Hotel,WEST,Goa,Executive,Business,Booking Portal,Breakfast,4,3,4,5186,5,2500,22680,Cash,Checked-out,4.3,0.61616
HB1771,28-11-2025,24-02-2026,Green Valley Inn,WEST,Goa,Standard,Solo,Booking Portal,Breakfast,2,2,88,2323,0,500,6946,Debit Card,Cancelled,3.6,0.371352
HB1772,20-03-2025,25-03-2025,Lakeview Grand,SOUTH,Chennai,Standard,Couple,Booking Portal,Half Board,2,2,5,1814,25,500,6821,Debit Card,Cancelled,4.2,0.417852
HB1773,09-08-2025,04-11-2025,Urban Nest Hotel,NORTH,Lucknow,Standard,Couple,Booking Portal,Room Only,2,1,87,2122,10,1500,3410,Net Banking,Checked-out,3.5,0.32092
HB1774,08-08-2025,17-11-2025,Lakeview Grand,CENTRAL,Raipur,Suite,Solo,Booking Portal,Room Only,2,1,101,12343,0,0,12343,UPI,Checked-out,4.6,0.516116
HB1775,07-05-2025,16-05-2025,Sunrise Palace,SOUTH,Hyderabad,Suite,Business,Mobile App,Half Board,2,3,9,12408,0,1500,44124,Debit Card,Confirmed,3.3,0.793488
HB1776,08-02-2025,14-03-2025,Crown Plaza Residency,SOUTH,Kochi,Executive,Business,Booking Portal,Breakfast,3,3,34,5713,5,0,20332,Net Banking,Checked-out,3.5,0.523984
HB1777,11-07-2025,10-09-2025,Silver Oak Resort,EAST,Patna,Deluxe,Solo,Website,Half Board,4,3,61,2810,0,500,19730,Credit Card,Checked-out,3.2,0.49276
HB1778,05-12-2025,21-01-2026,Metro Heights,EAST,Guwahati,Standard,Family,Booking Portal,Room Only,2,2,47,2481,0,0,4962,Credit Card,Cancelled,4.3,0.403544
HB1779,21-10-2025,23-11-2025,Pearl Garden Hotel,WEST,Pune,Deluxe,Family,Walk-in,Breakfast,3,3,33,5129,10,0,17898,Credit Card,Confirmed,3.8,0.518776
HB1780,06-10-2025,19-10-2025,City Central Hotel,SOUTH,Hyderabad,Deluxe,Solo,Mobile App,Room Only,2,2,13,3243,25,1000,5864,Credit Card,Checked-in,4,0.390368
HB1781,23-05-2025,24-07-2025,Sunrise Palace,CENTRAL,Nagpur,Standard,Couple,Mobile App,Room Only,2,2,62,2093,15,4000,7558,Credit Card,Checked-out,3.4,0.362696
HB1782,01-10-2025,11-11-2025,Urban Nest Hotel,SOUTH,Hyderabad,Deluxe,Family,Booking Portal,Breakfast,2,4,41,3795,0,0,18780,Debit Card,Checked-out,3.6,0.51336
HB1783,10-09-2025,18-11-2025,Royal Orchid Suites,CENTRAL,Raipur,Standard,Couple,Website,Breakfast,3,2,69,3196,10,2500,10953,Credit Card,Checked-in,4.6,0.499436
HB1784,16-12-2025,06-04-2026,Golden Sands Hotel,EAST,Guwahati,Deluxe,Leisure,Booking Portal,Half Board,2,3,111,3410,5,0,15118,Cash,Checked-in,4.2,0.517416
HB1785,13-11-2025,04-03-2026,Mountain View Resort,SOUTH,Hyderabad,Suite,Business,Booking Portal,Breakfast,4,3,111,7999,20,1500,26098,Net Banking,Cancelled,3.4,0.585176
HB1786,26-12-2025,09-02-2026,Crown Plaza Residency,SOUTH,Chennai,Deluxe,Family,Mobile App,Breakfast,1,2,45,3012,5,2500,9123,Credit Card,Checked-in,3.6,0.397476
HB1787,20-07-2025,10-08-2025,Pearl Garden Hotel,SOUTH,Chennai,Executive,Family,Booking Portal,Half Board,3,2,21,6146,5,1000,18077,Debit Card,Checked-out,4.4,0.568924
HB1788,23-05-2025,30-06-2025,Urban Nest Hotel,WEST,Mumbai,Executive,Solo,Mobile App,Half Board,5,1,38,6840,0,0,11340,UPI,Checked-out,4.8,0.52008
HB1789,12-08-2025,03-10-2025,Pearl Garden Hotel,SOUTH,Chennai,Deluxe,Leisure,Website,Half Board,1,6,52,5356,5,1000,36929,Net Banking,Checked-in,2.7,0.659148
HB1790,02-02-2025,02-06-2025,Green Valley Inn,NORTH,Jaipur,Deluxe,Leisure,Mobile App,Half Board,3,3,120,3840,0,500,20120,Net Banking,Checked-out,3.9,0.55344
HB1791,18-05-2025,08-09-2025,Mountain View Resort,EAST,Patna,Suite,Business,Website,Room Only,1,3,113,7245,0,1000,22735,UPI,Checked-out,3.9,0.58482
HB1792,25-03-2025,03-07-2025,Sunrise Palace,SOUTH,Chennai,Family,Family,Booking Portal,Breakfast,2,1,100,5196,15,0,5317,Credit Card,Checked-out,3.5,0.343804
HB1793,16-11-2025,28-02-2026,Royal Orchid Suites,EAST,Bhubaneswar,Standard,Business,Website,Room Only,1,3,104,1881,0,2500,8143,UPI,Checked-out,3.1,0.345716
HB1794,12-02-2025,02-04-2025,Mountain View Resort,SOUTH,Hyderabad,Suite,Leisure,Travel Agent,Full Board,3,1,49,9015,10,500,12514,Credit Card,Cancelled,4,0.470168
HB1795,12-03-2025,27-03-2025,Sunrise Palace,WEST,Ahmedabad,Standard,Couple,Website,Room Only,3,2,15,3366,10,0,6059,Credit Card,Checked-out,5,0.472708
HB1796,27-02-2025,30-05-2025,Metro Heights,WEST,Pune,Suite,Family,Travel Agent,Room Only,3,1,92,9516,10,0,8564,Net Banking,Cancelled,3.2,0.358768
HB1797,09-08-2025,23-11-2025,Golden Sands Hotel,NORTH,Lucknow,Deluxe,Leisure,Website,Room Only,4,6,106,3410,0,1500,21960,UPI,Checked-out,4,0.58352
HB1798,15-04-2025,04-05-2025,Royal Orchid Suites,WEST,Pune,Standard,Leisure,Website,Breakfast,3,6,19,3780,0,0,30780,UPI,Confirmed,3.7,0.66536
HB1799,01-12-2025,06-03-2026,Green Valley Inn,EAST,Kolkata,Deluxe,Leisure,Travel Agent,Room Only,4,5,95,4965,10,1500,23842,Debit Card,Checked-out,4.7,0.662104
HB1800,05-12-2025,17-12-2025,Pearl Garden Hotel,EAST,Kolkata,Executive,Leisure,Travel Agent,Breakfast,2,2,12,5546,10,1000,12783,Credit Card,Checked-out,4.9,0.545396
HB1801,03-09-2025,20-10-2025,Royal Orchid Suites,SOUTH,Chennai,Standard,Couple,Travel Agent,Room Only,1,3,47,2065,10,1000,6576,Credit Card,Checked-out,4.1,0.406912
HB1802,27-01-2025,08-04-2025,Lakeview Grand,CENTRAL,Indore,Executive,Leisure,Website,Half Board,2,2,71,6304,10,1500,16447,Credit Card,Confirmed,5,0.597364
HB1803,13-06-2025,02-09-2025,Sunrise Palace,EAST,Kolkata,Standard,Leisure,Booking Portal,Breakfast,5,3,81,2104,25,500,11984,Credit Card,Checked-in,5,0.543808
HB1804,15-07-2025,16-09-2025,Blue Bay Resort,SOUTH,Bengaluru,Suite,Solo,Mobile App,Room Only,5,1,63,6929,10,500,6736,UPI,Checked-out,3.5,0.360832
HB1805,15-07-2025,30-07-2025,Royal Orchid Suites,SOUTH,Bengaluru,Family,Leisure,Travel Agent,Room Only,3,4,15,8327,0,500,33808,Net Banking,Checked-out,4.8,0.789696
HB1806,03-12-2025,01-04-2026,The Palm Residency,WEST,Mumbai,Deluxe,Leisure,Travel Agent,Room Only,5,5,119,6545,0,2500,35225,Credit Card,Checked-in,4,0.7427
HB1807,27-10-2025,09-12-2025,The Palm Residency,WEST,Mumbai,Suite,Leisure,Website,Breakfast,3,3,43,11784,0,1500,40902,Credit Card,Checked-out,3.9,0.802824
HB1808,07-11-2025,05-12-2025,City Central Hotel,NORTH,Jaipur,Deluxe,Leisure,Walk-in,Half Board,2,7,28,3549,20,2500,34974,UPI,Confirmed,5,0.819688
HB1809,01-05-2025,30-07-2025,Mountain View Resort,CENTRAL,Nagpur,Standard,Couple,Booking Portal,Breakfast,4,4,90,2740,25,4000,19420,UPI,Confirmed,4,0.55304
HB1810,03-03-2025,26-03-2025,Golden Sands Hotel,SOUTH,Hyderabad,Standard,Leisure,Booking Portal,Room Only,2,3,23,1820,0,0,5460,Debit Card,Checked-out,4.7,0.44152
HB1811,08-08-2025,04-10-2025,City Central Hotel,CENTRAL,Nagpur,Deluxe,Business,Mobile App,Breakfast,1,4,57,5339,0,500,23656,UPI,Checked-in,4.6,0.651872
HB1812,27-12-2025,16-03-2026,Grand Horizon Hotel,WEST,Goa,Deluxe,Family,Walk-in,Full Board,1,1,79,5024,0,0,6324,Debit Card,Checked-in,3.9,0.387888
HB1813,08-08-2025,01-11-2025,Mountain View Resort,SOUTH,Hyderabad,Executive,Business,Travel Agent,Full Board,3,7,85,4460,0,1000,59520,Net Banking,Confirmed,3.8,1.01824
HB1814,21-07-2025,04-08-2025,City Central Hotel,CENTRAL,Bhopal,Family,Solo,Website,Breakfast,1,3,14,4941,5,2500,17932,Credit Card,Checked-out,4,0.535184
HB1815,07-09-2025,08-11-2025,Green Valley Inn,CENTRAL,Bhopal,Standard,Solo,Website,Full Board,5,4,62,3725,0,1000,41900,Debit Card,Checked-out,3.6,0.7908
HB1816,26-11-2025,14-12-2025,Mountain View Resort,CENTRAL,Bhopal,Suite,Leisure,Mobile App,Full Board,3,6,18,10002,0,0,83412,UPI,Confirmed,4.6,1.368944
HB1817,22-04-2025,01-08-2025,Lakeview Grand,SOUTH,Bengaluru,Deluxe,Leisure,Website,Room Only,3,3,101,5035,5,1000,15350,UPI,Cancelled,3.6,0.4722
HB1818,08-03-2025,01-05-2025,Crown Plaza Residency,WEST,Ahmedabad,Deluxe,Solo,Travel Agent,Full Board,2,1,54,5301,0,1000,8901,Debit Card,Checked-out,4.6,0.474812
HB1819,28-01-2025,05-02-2025,Blue Bay Resort,NORTH,Delhi,Executive,Solo,Website,Half Board,2,4,8,7018,0,500,35772,Credit Card,Cancelled,4.6,0.797264
HB1820,25-06-2025,09-07-2025,Silver Oak Resort,WEST,Pune,Family,Leisure,Website,Breakfast,5,2,14,7280,5,0,18332,UPI,Checked-in,4.3,0.563984
HB1821,31-12-2025,09-03-2026,The Palm Residency,NORTH,Lucknow,Family,Solo,Website,Room Only,4,2,68,7565,5,1000,15374,Debit Card,Checked-out,3.9,0.496488
HB1822,15-11-2025,25-01-2026,Green Valley Inn,NORTH,Delhi,Deluxe,Leisure,Travel Agent,Full Board,1,1,71,4290,0,0,5590,Credit Card,Confirmed,3.8,0.37108
HB1823,13-08-2025,09-12-2025,Metro Heights,EAST,Guwahati,Standard,Family,Website,Breakfast,2,4,118,3484,5,500,17339,Debit Card,Checked-in,4,0.528068
HB1824,23-12-2025,09-01-2026,Green Valley Inn,EAST,Bhubaneswar,Executive,Family,Booking Portal,Room Only,2,2,17,4218,0,0,8436,Credit Card,Cancelled,4.1,0.429232
HB1825,05-07-2025,05-08-2025,Sunrise Palace,NORTH,Lucknow,Executive,Leisure,Website,Breakfast,3,1,31,5966,10,1500,8219,Credit Card,Checked-out,3.9,0.410628
HB1826,03-06-2025,20-09-2025,The Palm Residency,SOUTH,Hyderabad,Deluxe,Solo,Website,Breakfast,4,3,109,3436,20,4000,17646,UPI,Cancelled,4.3,0.555752
HB1827,14-08-2025,03-11-2025,Sunrise Palace,WEST,Mumbai,Standard,Family,Travel Agent,Half Board,2,2,81,2082,10,1500,8848,Cash,Checked-out,4.1,0.434176
HB1828,06-01-2025,30-04-2025,Mountain View Resort,WEST,Ahmedabad,Suite,Family,Website,Room Only,2,3,114,12372,5,500,35760,Cash,Cancelled,4.4,0.78112
HB1829,31-05-2025,23-08-2025,Crown Plaza Residency,WEST,Pune,Deluxe,Business,Mobile App,Half Board,2,1,84,5034,0,1000,7834,Credit Card,Cancelled,4.2,0.430008
HB1830,03-05-2025,14-08-2025,Grand Horizon Hotel,CENTRAL,Nagpur,Standard,Business,Website,Half Board,2,2,103,2787,5,1000,9895,UPI,Checked-out,3.4,0.39074
HB1831,22-09-2025,30-09-2025,Royal Orchid Suites,SOUTH,Hyderabad,Standard,Leisure,Website,Breakfast,2,2,8,2113,0,0,6026,Credit Card,Checked-out,4.1,0.400312
HB1832,15-03-2025,04-05-2025,Metro Heights,CENTRAL,Indore,Executive,Solo,Website,Breakfast,2,4,50,8417,0,1000,38268,Net Banking,Checked-in,3.5,0.739216
HB1833,20-08-2025,23-08-2025,Silver Oak Resort,EAST,Bhubaneswar,Suite,Leisure,Mobile App,Room Only,1,3,3,8281,0,4000,28843,UPI,Checked-out,3.9,0.658116
HB1834,09-08-2025,21-09-2025,Sunrise Palace,EAST,Patna,Deluxe,Couple,Travel Agent,Breakfast,2,1,43,4633,10,0,5070,UPI,Checked-in,3.9,0.37284
HB1835,30-03-2025,28-06-2025,Royal Orchid Suites,NORTH,Chandigarh,Standard,Leisure,Booking Portal,Breakfast,3,3,90,1886,5,0,9425,Debit Card,Checked-in,4.1,0.4411
HB1836,25-11-2025,07-03-2026,Pearl Garden Hotel,CENTRAL,Bhopal,Executive,Couple,Mobile App,Breakfast,4,1,102,7445,15,1000,9128,Debit Card,Checked-in,3.2,0.365536
HB1837,28-09-2025,18-10-2025,Royal Orchid Suites,NORTH,Lucknow,Executive,Leisure,Walk-in,Half Board,4,2,20,6653,5,500,20341,Credit Card,Cancelled,4.7,0.620092
HB1838,05-07-2025,20-07-2025,Pearl Garden Hotel,NORTH,Lucknow,Executive,Leisure,Booking Portal,Breakfast,2,4,15,6846,20,0,25507,Net Banking,Checked-out,4.7,0.682084
HB1839,16-11-2025,13-03-2026,Sunrise Palace,WEST,Pune,Deluxe,Leisure,Booking Portal,Half Board,2,4,117,3892,10,2500,23711,UPI,Checked-out,4.8,0.668532
HB1840,08-04-2025,25-05-2025,Green Valley Inn,SOUTH,Chennai,Deluxe,Leisure,Travel Agent,Breakfast,4,4,47,4660,10,1500,25476,Debit Card,Checked-out,4.2,0.641712
HB1841,26-09-2025,11-12-2025,Royal Orchid Suites,SOUTH,Chennai,Executive,Leisure,Booking Portal,Breakfast,2,4,76,7325,15,0,28505,Debit Card,Checked-in,4.6,0.71006
HB1842,09-07-2025,20-09-2025,Pearl Garden Hotel,SOUTH,Hyderabad,Standard,Leisure,Website,Breakfast,3,2,73,2152,5,0,6789,Debit Card,Checked-out,5,0.481468
HB1843,09-06-2025,25-08-2025,Mountain View Resort,WEST,Pune,Deluxe,Couple,Booking Portal,Room Only,4,2,77,2852,0,4000,9704,Credit Card,Checked-in,4.7,0.492448
HB1844,24-07-2025,24-08-2025,Royal Orchid Suites,WEST,Mumbai,Deluxe,Couple,Website,Breakfast,2,2,31,4072,0,0,9944,Credit Card,Checked-out,3.6,0.407328
HB1845,21-06-2025,23-09-2025,Mountain View Resort,SOUTH,Hyderabad,Executive,Business,Travel Agent,Room Only,3,3,94,4831,5,2500,16268,UPI,Confirmed,4,0.515216
HB1846,04-09-2025,18-12-2025,Grand Horizon Hotel,WEST,Mumbai,Family,Business,Mobile App,Half Board,1,1,105,6160,10,1500,7944,Credit Card,Checked-in,3.1,0.343328
HB1847,08-04-2025,19-06-2025,Blue Bay Resort,EAST,Bhubaneswar,Family,Couple,Booking Portal,Room Only,2,6,72,5579,5,0,31800,UPI,Confirmed,4.1,0.7096
HB1848,02-04-2025,14-05-2025,Blue Bay Resort,CENTRAL,Indore,Standard,Leisure,Website,Full Board,2,7,42,3689,5,0,42732,Debit Card,Confirmed,4.6,0.880784
HB1849,19-01-2025,06-03-2025,Royal Orchid Suites,SOUTH,Kochi,Family,Family,Booking Portal,Half Board,2,1,46,6653,15,0,7455,Credit Card,Checked-out,3.3,0.35346
HB1850,27-11-2025,26-03-2026,Metro Heights,WEST,Goa,Deluxe,Business,Mobile App,Breakfast,2,2,119,4031,25,2500,10346,UPI,Confirmed,3.8,0.428152
HB1851,09-09-2025,20-12-2025,The Palm Residency,NORTH,Chandigarh,Deluxe,Leisure,Booking Portal,Breakfast,2,4,102,3447,15,0,15320,Debit Card,Confirmed,3.8,0.48784
HB1852,20-02-2025,24-05-2025,Grand Horizon Hotel,CENTRAL,Nagpur,Deluxe,Leisure,Travel Agent,Room Only,2,2,93,4681,0,0,9362,Credit Card,Checked-in,3.2,0.368344
HB1853,10-09-2025,22-09-2025,The Palm Residency,WEST,Pune,Deluxe,Family,Booking Portal,Breakfast,5,5,12,3812,0,0,30310,Credit Card,Confirmed,4.2,0.69972
HB1854,22-09-2025,25-09-2025,Silver Oak Resort,CENTRAL,Nagpur,Executive,Family,Website,Half Board,5,1,3,7160,5,1000,12302,Debit Card,Checked-out,4.8,0.531624
HB1855,01-03-2025,02-05-2025,Lakeview Grand,SOUTH,Chennai,Executive,Business,Mobile App,Breakfast,3,4,62,6903,5,0,31631,Debit Card,Confirmed,5,0.779572
HB1856,19-04-2025,26-06-2025,Metro Heights,CENTRAL,Bhopal,Deluxe,Business,Website,Half Board,2,4,68,5166,5,0,26831,Credit Card,Cancelled,4.5,0.681972
HB1857,05-07-2025,02-08-2025,Urban Nest Hotel,CENTRAL,Indore,Standard,Business,Mobile App,Full Board,2,5,28,2336,20,1500,23844,UPI,Checked-out,4.8,0.670128
HB1858,14-11-2025,31-12-2025,Silver Oak Resort,NORTH,Lucknow,Family,Leisure,Booking Portal,Breakfast,3,1,47,6002,0,0,7352,Credit Card,Confirmed,4,0.408224
HB1859,09-12-2025,05-03-2026,Metro Heights,CENTRAL,Bhopal,Executive,Leisure,Mobile App,Room Only,4,7,86,5445,0,1500,39615,UPI,Confirmed,3.9,0.78738
HB1860,22-12-2025,01-04-2026,Blue Bay Resort,EAST,Guwahati,Deluxe,Business,Mobile App,Half Board,2,3,100,4051,10,0,16338,Credit Card,Cancelled,3.4,0.468056
HB1861,13-07-2025,25-08-2025,The Palm Residency,EAST,Bhubaneswar,Standard,Business,Mobile App,Room Only,1,2,43,2917,10,0,5251,Debit Card,Checked-in,3.5,0.343012
HB1862,03-11-2025,19-11-2025,Royal Orchid Suites,NORTH,Lucknow,Standard,Business,Website,Breakfast,4,3,16,3857,0,500,17471,Debit Card,Checked-in,4.4,0.561652
HB1863,16-09-2025,28-09-2025,Silver Oak Resort,CENTRAL,Raipur,Standard,Family,Mobile App,Breakfast,2,2,12,2375,0,1000,7550,Net Banking,Checked-in,3.5,0.3706
HB1864,11-08-2025,27-11-2025,Grand Horizon Hotel,WEST,Ahmedabad,Suite,Couple,Walk-in,Half Board,5,6,108,8430,0,0,77580,Credit Card,Checked-out,3.7,1.22696
HB1865,14-10-2025,31-12-2025,The Palm Residency,CENTRAL,Indore,Suite,Business,Website,Breakfast,2,2,78,10388,20,500,18921,Debit Card,Checked-out,4,0.547052
HB1866,24-05-2025,24-08-2025,Green Valley Inn,WEST,Goa,Standard,Solo,Booking Portal,Breakfast,1,2,92,2714,0,0,6328,UPI,Cancelled,4.2,0.411936
HB1867,10-10-2025,07-01-2026,Grand Horizon Hotel,NORTH,Chandigarh,Deluxe,Family,Booking Portal,Breakfast,2,4,89,2876,25,4000,16228,Credit Card,Checked-in,4.1,0.522736
